sp|Q01113|IL9R_HUMAN	413	439
sp|Q01118|SCN7A_HUMAN	801	871
sp|Q01130|SRSF2_HUMAN	92	221
sp|Q01151|CD83_HUMAN	60	81
sp|Q01167|FOXK2_HUMAN	1	36
sp|Q01167|FOXK2_HUMAN	203	260
sp|Q01167|FOXK2_HUMAN	359	407
sp|Q01167|FOXK2_HUMAN	610	632
sp|Q01167|FOXK2_HUMAN	85	104
sp|Q01196|RUNX1_HUMAN	1	26
sp|Q01196|RUNX1_HUMAN	1	26
sp|Q01196|RUNX1_HUMAN	171	195
sp|Q01196|RUNX1_HUMAN	171	195
sp|Q01196|RUNX1_HUMAN	208	252
sp|Q01196|RUNX1_HUMAN	208	252
sp|Q01196|RUNX1_HUMAN	404	445
sp|Q01196|RUNX1_HUMAN	404	445
sp|Q01201|RELB_HUMAN	1	39
sp|Q01432|AMPD3_HUMAN	181	205
sp|Q01432|AMPD3_HUMAN	89	111
sp|Q01433|AMPD2_HUMAN	78	103
sp|Q01484|ANK2_HUMAN	1	34
sp|Q01484|ANK2_HUMAN	1457	1486
sp|Q01484|ANK2_HUMAN	1670	2137
sp|Q01484|ANK2_HUMAN	2197	2411
sp|Q01484|ANK2_HUMAN	2430	2484
sp|Q01484|ANK2_HUMAN	2507	2586
sp|Q01484|ANK2_HUMAN	2604	2852
sp|Q01484|ANK2_HUMAN	2864	2904
sp|Q01484|ANK2_HUMAN	2923	2951
sp|Q01484|ANK2_HUMAN	2987	3016
sp|Q01484|ANK2_HUMAN	3072	3099
sp|Q01484|ANK2_HUMAN	3136	3462
sp|Q01484|ANK2_HUMAN	3777	3858
sp|Q01518|CAP1_HUMAN	216	237
sp|Q01518|CAP1_HUMAN	278	319
sp|Q01538|MYT1_HUMAN	1	156
sp|Q01538|MYT1_HUMAN	200	376
sp|Q01538|MYT1_HUMAN	517	540
sp|Q01538|MYT1_HUMAN	668	774
sp|Q01543|FLI1_HUMAN	209	271
sp|Q01543|FLI1_HUMAN	433	452
sp|Q01546|K22O_HUMAN	532	638
sp|Q01581|HMCS1_HUMAN	492	520
sp|Q01650|LAT1_HUMAN	1	40
sp|Q01658|NC2B_HUMAN	152	176
sp|Q01664|TFAP4_HUMAN	118	141
sp|Q01664|TFAP4_HUMAN	283	338
sp|Q01668|CAC1D_HUMAN	1	21
sp|Q01668|CAC1D_HUMAN	1659	1678
sp|Q01668|CAC1D_HUMAN	1684	1804
sp|Q01668|CAC1D_HUMAN	1872	1919
sp|Q01668|CAC1D_HUMAN	2108	2152
sp|Q01668|CAC1D_HUMAN	30	49
sp|Q01668|CAC1D_HUMAN	449	482
sp|Q01668|CAC1D_HUMAN	64	100
sp|Q01668|CAC1D_HUMAN	766	850
sp|Q01780|EXOSX_HUMAN	776	885
sp|Q01804|OTUD4_HUMAN	1	22
sp|Q01804|OTUD4_HUMAN	323	449
sp|Q01804|OTUD4_HUMAN	472	567
sp|Q01804|OTUD4_HUMAN	911	1114
sp|Q01814|AT2B2_HUMAN	1	24
sp|Q01814|AT2B2_HUMAN	1194	1243
sp|Q01814|AT2B2_HUMAN	334	381
sp|Q01826|SATB1_HUMAN	1	54
sp|Q01826|SATB1_HUMAN	266	307
sp|Q01826|SATB1_HUMAN	591	649
sp|Q01831|XPC_HUMAN	1	78
sp|Q01831|XPC_HUMAN	111	136
sp|Q01831|XPC_HUMAN	327	519
sp|Q01831|XPC_HUMAN	866	940
sp|Q01844|EWS_HUMAN	123	360
sp|Q01844|EWS_HUMAN	448	525
sp|Q01844|EWS_HUMAN	547	656
sp|Q01850|CDR2_HUMAN	134	153
sp|Q01851|PO4F1_HUMAN	131	197
sp|Q01851|PO4F1_HUMAN	94	117
sp|Q01860|PO5F1_HUMAN	1	52
sp|Q01860|PO5F1_HUMAN	88	114
sp|Q01892|SPIB_HUMAN	140	163
sp|Q01954|BNC1_HUMAN	1	29
sp|Q01954|BNC1_HUMAN	402	425
sp|Q01954|BNC1_HUMAN	444	472
sp|Q01954|BNC1_HUMAN	555	639
sp|Q01954|BNC1_HUMAN	859	881
sp|Q01954|BNC1_HUMAN	970	994
sp|Q01955|CO4A3_HUMAN	152	469
sp|Q01955|CO4A3_HUMAN	49	78
sp|Q01955|CO4A3_HUMAN	502	1442
sp|Q01968|OCRL_HUMAN	164	187
sp|Q01970|PLCB3_HUMAN	1198	1234
sp|Q01970|PLCB3_HUMAN	467	587
sp|Q01970|PLCB3_HUMAN	887	937
sp|Q01973|ROR1_HUMAN	753	779
sp|Q01973|ROR1_HUMAN	833	890
sp|Q01974|ROR2_HUMAN	757	796
sp|Q01974|ROR2_HUMAN	850	931
sp|Q02040|AK17A_HUMAN	279	337
sp|Q02040|AK17A_HUMAN	482	695
sp|Q02045|MYL5_HUMAN	1	20
sp|Q02078|MEF2A_HUMAN	173	229
sp|Q02078|MEF2A_HUMAN	243	270
sp|Q02078|MEF2A_HUMAN	397	507
sp|Q02080|MEF2B_HUMAN	142	309
sp|Q02080|MEF2B_HUMAN	321	365
sp|Q02080|MEF2B_HUMAN	94	124
sp|Q02086|SP2_HUMAN	1	32
sp|Q02086|SP2_HUMAN	225	258
sp|Q02086|SP2_HUMAN	372	404
sp|Q02156|KPCE_HUMAN	325	356
sp|Q02156|KPCE_HUMAN	370	398
sp|Q02224|CENPE_HUMAN	2355	2376
sp|Q02224|CENPE_HUMAN	2508	2533
sp|Q02224|CENPE_HUMAN	2588	2701
sp|Q02241|KIF23_HUMAN	1	20
sp|Q02241|KIF23_HUMAN	659	691
sp|Q02241|KIF23_HUMAN	898	928
sp|Q02241|KIF23_HUMAN	941	960
sp|Q02246|CNTN2_HUMAN	694	720
sp|Q02246|CNTN2_HUMAN	894	919
sp|Q02297|NRG1_HUMAN	1	53
sp|Q02297|NRG1_HUMAN	334	360
sp|Q02297|NRG1_HUMAN	375	399
sp|Q02297|NRG1_HUMAN	433	461
sp|Q02297|NRG1_HUMAN	524	588
sp|Q02383|SEMG2_HUMAN	132	160
sp|Q02383|SEMG2_HUMAN	173	194
sp|Q02383|SEMG2_HUMAN	228	248
sp|Q02383|SEMG2_HUMAN	24	59
sp|Q02383|SEMG2_HUMAN	269	582
sp|Q02386|ZNF45_HUMAN	227	247
sp|Q02386|ZNF45_HUMAN	662	682
sp|Q02388|CO7A1_HUMAN	1239	1941
sp|Q02388|CO7A1_HUMAN	1963	2782
sp|Q02388|CO7A1_HUMAN	2837	2872
sp|Q02388|CO7A1_HUMAN	632	651
sp|Q02410|APBA1_HUMAN	1	93
sp|Q02410|APBA1_HUMAN	238	342
sp|Q02410|APBA1_HUMAN	358	435
sp|Q02413|DSG1_HUMAN	1014	1035
sp|Q02413|DSG1_HUMAN	485	534
sp|Q02446|SP4_HUMAN	1	67
sp|Q02446|SP4_HUMAN	109	150
sp|Q02446|SP4_HUMAN	281	390
sp|Q02447|SP3_HUMAN	1	53
sp|Q02447|SP3_HUMAN	301	338
sp|Q02447|SP3_HUMAN	65	88
sp|Q02505|MUC3A_HUMAN	1170	1203
sp|Q02505|MUC3A_HUMAN	1318	1356
sp|Q02505|MUC3A_HUMAN	1380	1442
sp|Q02505|MUC3A_HUMAN	1484	1509
sp|Q02505|MUC3A_HUMAN	1668	1746
sp|Q02505|MUC3A_HUMAN	1793	1844
sp|Q02505|MUC3A_HUMAN	1900	2056
sp|Q02505|MUC3A_HUMAN	2100	2447
sp|Q02505|MUC3A_HUMAN	218	243
sp|Q02505|MUC3A_HUMAN	2464	2508
sp|Q02505|MUC3A_HUMAN	2578	2608
sp|Q02505|MUC3A_HUMAN	2631	2656
sp|Q02505|MUC3A_HUMAN	270	289
sp|Q02505|MUC3A_HUMAN	2834	2858
sp|Q02505|MUC3A_HUMAN	2897	2937
sp|Q02505|MUC3A_HUMAN	325	345
sp|Q02505|MUC3A_HUMAN	359	380
sp|Q02505|MUC3A_HUMAN	539	677
sp|Q02505|MUC3A_HUMAN	700	722
sp|Q02505|MUC3A_HUMAN	734	756
sp|Q02505|MUC3A_HUMAN	909	991
sp|Q02509|OC90_HUMAN	428	477
sp|Q02539|H11_HUMAN	1	43
sp|Q02539|H11_HUMAN	94	215
sp|Q02548|PAX5_HUMAN	1	21
sp|Q02548|PAX5_HUMAN	182	218
sp|Q02575|HEN1_HUMAN	1	79
sp|Q02577|HEN2_HUMAN	1	80
sp|Q02641|CACB1_HUMAN	1	76
sp|Q02641|CACB1_HUMAN	179	223
sp|Q02641|CACB1_HUMAN	466	490
sp|Q02641|CACB1_HUMAN	518	589
sp|Q02750|MP2K1_HUMAN	1	27
sp|Q02779|M3K10_HUMAN	490	665
sp|Q02779|M3K10_HUMAN	716	739
sp|Q02779|M3K10_HUMAN	757	954
sp|Q02790|FKBP4_HUMAN	1	24
sp|Q02790|FKBP4_HUMAN	421	459
sp|Q02817|MUC2_HUMAN	1399	1773
sp|Q02817|MUC2_HUMAN	1885	4320
sp|Q02817|MUC2_HUMAN	4382	4414
sp|Q02817|MUC2_HUMAN	4660	4685
sp|Q02818|NUCB1_HUMAN	193	221
sp|Q02818|NUCB1_HUMAN	368	461
sp|Q02833|RASF7_HUMAN	122	150
sp|Q02833|RASF7_HUMAN	300	356
sp|Q02846|GUC2D_HUMAN	1065	1103
sp|Q02878|RL6_HUMAN	1	48
sp|Q02880|TOP2B_HUMAN	1110	1140
sp|Q02880|TOP2B_HUMAN	1274	1604
sp|Q02930|CREB5_HUMAN	265	391
sp|Q02930|CREB5_HUMAN	449	468
sp|Q02952|AKA12_HUMAN	1	53
sp|Q02952|AKA12_HUMAN	1105	1135
sp|Q02952|AKA12_HUMAN	1157	1274
sp|Q02952|AKA12_HUMAN	1305	1355
sp|Q02952|AKA12_HUMAN	1584	1782
sp|Q02952|AKA12_HUMAN	189	400
sp|Q02952|AKA12_HUMAN	421	886
sp|Q02952|AKA12_HUMAN	71	169
sp|Q02952|AKA12_HUMAN	938	1089
sp|Q02962|PAX2_HUMAN	304	325
sp|Q03001|DYST_HUMAN	2316	2346
sp|Q03001|DYST_HUMAN	2383	2441
sp|Q03001|DYST_HUMAN	2585	2616
sp|Q03001|DYST_HUMAN	3190	3221
sp|Q03001|DYST_HUMAN	7358	7379
sp|Q03001|DYST_HUMAN	7395	7452
sp|Q03001|DYST_HUMAN	7481	7570
sp|Q03014|HHEX_HUMAN	194	270
sp|Q03052|PO3F1_HUMAN	1	21
sp|Q03052|PO3F1_HUMAN	127	154
sp|Q03052|PO3F1_HUMAN	186	253
sp|Q03052|PO3F1_HUMAN	395	451
sp|Q03052|PO3F1_HUMAN	69	114
sp|Q03111|ENL_HUMAN	147	484
sp|Q03112|MECOM_HUMAN	1030	1113
sp|Q03112|MECOM_HUMAN	1030	1113
sp|Q03112|MECOM_HUMAN	510	530
sp|Q03112|MECOM_HUMAN	510	530
sp|Q03112|MECOM_HUMAN	547	618
sp|Q03112|MECOM_HUMAN	547	618
sp|Q03112|MECOM_HUMAN	718	821
sp|Q03112|MECOM_HUMAN	718	821
sp|Q03112|MECOM_HUMAN	990	1009
sp|Q03112|MECOM_HUMAN	990	1009
sp|Q03164|KMT2A_HUMAN	1	108
sp|Q03164|KMT2A_HUMAN	1038	1066
sp|Q03164|KMT2A_HUMAN	1106	1166
sp|Q03164|KMT2A_HUMAN	1200	1375
sp|Q03164|KMT2A_HUMAN	132	253
sp|Q03164|KMT2A_HUMAN	1663	1713
sp|Q03164|KMT2A_HUMAN	1806	1869
sp|Q03164|KMT2A_HUMAN	2081	2133
sp|Q03164|KMT2A_HUMAN	2145	2232
sp|Q03164|KMT2A_HUMAN	2275	2333
sp|Q03164|KMT2A_HUMAN	2373	2460
sp|Q03164|KMT2A_HUMAN	2475	2618
sp|Q03164|KMT2A_HUMAN	2647	2675
sp|Q03164|KMT2A_HUMAN	2713	2821
sp|Q03164|KMT2A_HUMAN	2961	3064
sp|Q03164|KMT2A_HUMAN	301	352
sp|Q03164|KMT2A_HUMAN	3166	3244
sp|Q03164|KMT2A_HUMAN	3464	3608
sp|Q03164|KMT2A_HUMAN	3620	3643
sp|Q03164|KMT2A_HUMAN	3785	3808
sp|Q03164|KMT2A_HUMAN	445	585
sp|Q03164|KMT2A_HUMAN	713	780
sp|Q03164|KMT2A_HUMAN	798	949
sp|Q03167|TGBR3_HUMAN	816	851
sp|Q03169|TNAP2_HUMAN	1	38
sp|Q03169|TNAP2_HUMAN	50	78
sp|Q03181|PPARD_HUMAN	1	54
sp|Q03188|CENPC_HUMAN	224	250
sp|Q03188|CENPC_HUMAN	358	377
sp|Q03188|CENPC_HUMAN	403	513
sp|Q03188|CENPC_HUMAN	537	587
sp|Q03188|CENPC_HUMAN	632	717
sp|Q03188|CENPC_HUMAN	70	91
sp|Q03252|LMNB2_HUMAN	1	38
sp|Q03252|LMNB2_HUMAN	399	464
sp|Q03252|LMNB2_HUMAN	581	620
sp|Q03395|ROM1_HUMAN	331	351
sp|Q03431|PTH1R_HUMAN	524	593
sp|Q03431|PTH1R_HUMAN	66	102
sp|Q03468|ERCC6_HUMAN	1	39
sp|Q03468|ERCC6_HUMAN	1042	1147
sp|Q03468|ERCC6_HUMAN	1181	1247
sp|Q03468|ERCC6_HUMAN	1318	1384
sp|Q03468|ERCC6_HUMAN	287	323
sp|Q03468|ERCC6_HUMAN	344	453
sp|Q03518|TAP1_HUMAN	1	60
sp|Q03692|COAA1_HUMAN	55	523
sp|Q03701|CEBPZ_HUMAN	1	42
sp|Q03701|CEBPZ_HUMAN	102	160
sp|Q03701|CEBPZ_HUMAN	1031	1054
sp|Q03701|CEBPZ_HUMAN	873	902
sp|Q03701|CEBPZ_HUMAN	915	969
sp|Q03721|KCNC4_HUMAN	1	24
sp|Q03721|KCNC4_HUMAN	160	180
sp|Q03721|KCNC4_HUMAN	490	580
sp|Q03828|EVX2_HUMAN	142	185
sp|Q03828|EVX2_HUMAN	82	113
sp|Q03933|HSF2_HUMAN	300	337
sp|Q03933|HSF2_HUMAN	407	438
sp|Q03989|ARI5A_HUMAN	1	56
sp|Q03989|ARI5A_HUMAN	146	223
sp|Q03989|ARI5A_HUMAN	281	331
sp|Q03989|ARI5A_HUMAN	426	454
sp|Q04118|PRB3_HUMAN	17	309
sp|Q04206|TF65_HUMAN	309	348
sp|Q04206|TF65_HUMAN	506	530
sp|Q04323|UBXN1_HUMAN	41	211
sp|Q04637|IF4G1_HUMAN	1	77
sp|Q04637|IF4G1_HUMAN	1024	1227
sp|Q04637|IF4G1_HUMAN	166	222
sp|Q04637|IF4G1_HUMAN	234	320
sp|Q04637|IF4G1_HUMAN	332	600
sp|Q04637|IF4G1_HUMAN	667	713
sp|Q04637|IF4G1_HUMAN	731	757
sp|Q04671|P_HUMAN	38	60
sp|Q04671|P_HUMAN	74	94
sp|Q04695|K1C17_HUMAN	1	24
sp|Q04721|NOTC2_HUMAN	1754	1788
sp|Q04721|NOTC2_HUMAN	2091	2168
sp|Q04721|NOTC2_HUMAN	2380	2471
sp|Q04724|TLE1_HUMAN	128	157
sp|Q04724|TLE1_HUMAN	176	348
sp|Q04725|TLE2_HUMAN	179	258
sp|Q04725|TLE2_HUMAN	296	322
sp|Q04726|TLE3_HUMAN	130	164
sp|Q04726|TLE3_HUMAN	185	347
sp|Q04727|TLE4_HUMAN	1	22
sp|Q04727|TLE4_HUMAN	140	162
sp|Q04727|TLE4_HUMAN	181	359
sp|Q04741|EMX1_HUMAN	216	257
sp|Q04743|EMX2_HUMAN	212	252
sp|Q04756|HGFA_HUMAN	64	103
sp|Q04864|REL_HUMAN	399	437
sp|Q04864|REL_HUMAN	572	593
sp|Q04900|MUC24_HUMAN	118	154
sp|Q04912|RON_HUMAN	1367	1400
sp|Q05066|SRY_HUMAN	175	204
sp|Q05084|ICA69_HUMAN	281	321
sp|Q05086|UBE3A_HUMAN	175	226
sp|Q05086|UBE3A_HUMAN	175	226
sp|Q05193|DYN1_HUMAN	767	864
sp|Q05195|MAD1_HUMAN	173	204
sp|Q05195|MAD1_HUMAN	30	68
sp|Q05209|PTN12_HUMAN	502	639
sp|Q05209|PTN12_HUMAN	657	725
sp|Q05209|PTN12_HUMAN	744	780
sp|Q05215|EGR4_HUMAN	29	101
sp|Q05215|EGR4_HUMAN	383	411
sp|Q05215|EGR4_HUMAN	436	466
sp|Q05329|DCE2_HUMAN	1	24
sp|Q05397|FAK1_HUMAN	1	27
sp|Q05397|FAK1_HUMAN	1	27
sp|Q05397|FAK1_HUMAN	684	734
sp|Q05397|FAK1_HUMAN	684	734
sp|Q05397|FAK1_HUMAN	839	922
sp|Q05397|FAK1_HUMAN	839	922
sp|Q05469|LIPS_HUMAN	1	198
sp|Q05469|LIPS_HUMAN	1055	1076
sp|Q05469|LIPS_HUMAN	229	250
sp|Q05469|LIPS_HUMAN	838	930
sp|Q05516|ZBT16_HUMAN	215	236
sp|Q05516|ZBT16_HUMAN	249	332
sp|Q05519|SRS11_HUMAN	1	33
sp|Q05519|SRS11_HUMAN	233	484
sp|Q05586|NMDZ1_HUMAN	889	938
sp|Q05639|EF1A2_HUMAN	444	463
sp|Q05682|CALD1_HUMAN	108	407
sp|Q05682|CALD1_HUMAN	26	94
sp|Q05682|CALD1_HUMAN	434	458
sp|Q05682|CALD1_HUMAN	492	640
sp|Q05682|CALD1_HUMAN	687	706
sp|Q05682|CALD1_HUMAN	721	740
sp|Q05682|CALD1_HUMAN	747	793
sp|Q05707|COEA1_HUMAN	124	145
sp|Q05707|COEA1_HUMAN	1462	1613
sp|Q05707|COEA1_HUMAN	1644	1781
sp|Q05823|RN5A_HUMAN	1	21
sp|Q05823|RN5A_HUMAN	715	741
sp|Q05925|HME1_HUMAN	1	99
sp|Q05925|HME1_HUMAN	132	164
sp|Q05925|HME1_HUMAN	219	251
sp|Q05925|HME1_HUMAN	282	306
sp|Q05952|STP2_HUMAN	1	138
sp|Q05996|ZP2_HUMAN	673	708
sp|Q05BQ5|MBTD1_HUMAN	1	31
sp|Q05BQ5|MBTD1_HUMAN	560	590
sp|Q05BQ5|MBTD1_HUMAN	606	628
sp|Q05BU3|F86JP_HUMAN	1	40
sp|Q05BV3|EMAL5_HUMAN	1274	1297
sp|Q05BV3|EMAL5_HUMAN	1326	1355
sp|Q05BV3|EMAL5_HUMAN	609	633
sp|Q05D32|CTSL2_HUMAN	1	140
sp|Q05D32|CTSL2_HUMAN	220	240
sp|Q05DH4|F16A1_HUMAN	555	613
sp|Q05DH4|F16A1_HUMAN	653	745
sp|Q05DH4|F16A1_HUMAN	769	808
sp|Q06124|PTN11_HUMAN	548	571
sp|Q06124|PTN11_HUMAN	548	571
sp|Q06124|PTN11_HUMAN	548	571
sp|Q06187|BTK_HUMAN	171	210
sp|Q06190|P2R3A_HUMAN	1105	1132
sp|Q06190|P2R3A_HUMAN	661	693
sp|Q06250|WIT1_HUMAN	60	92
sp|Q06265|EXOS9_HUMAN	335	363
sp|Q06265|EXOS9_HUMAN	390	439
sp|Q06323|PSME1_HUMAN	60	102
sp|Q06330|SUH_HUMAN	1	30
sp|Q06330|SUH_HUMAN	1	30
sp|Q06330|SUH_HUMAN	465	500
sp|Q06330|SUH_HUMAN	465	500
sp|Q06413|MEF2C_HUMAN	180	224
sp|Q06413|MEF2C_HUMAN	374	473
sp|Q06413|MEF2C_HUMAN	91	116
sp|Q06416|P5F1B_HUMAN	1	53
sp|Q06416|P5F1B_HUMAN	287	322
sp|Q06416|P5F1B_HUMAN	87	116
sp|Q06418|TYRO3_HUMAN	815	837
sp|Q06418|TYRO3_HUMAN	851	871
sp|Q06455|MTG8_HUMAN	230	298
sp|Q06455|MTG8_HUMAN	32	114
sp|Q06455|MTG8_HUMAN	401	423
sp|Q06455|MTG8_HUMAN	557	604
sp|Q06481|APLP2_HUMAN	211	299
sp|Q06546|GABPA_HUMAN	297	316
sp|Q06587|RING1_HUMAN	148	263
sp|Q06587|RING1_HUMAN	309	354
sp|Q06710|PAX8_HUMAN	159	222
sp|Q06710|PAX8_HUMAN	431	450
sp|Q06787|FMR1_HUMAN	325	349
sp|Q06787|FMR1_HUMAN	443	632
sp|Q06830|PRDX1_HUMAN	176	199
sp|Q06889|EGR3_HUMAN	241	283
sp|Q06889|EGR3_HUMAN	348	387
sp|Q06945|SOX4_HUMAN	1	58
sp|Q06945|SOX4_HUMAN	1	58
sp|Q06945|SOX4_HUMAN	128	228
sp|Q06945|SOX4_HUMAN	128	228
sp|Q06945|SOX4_HUMAN	262	286
sp|Q06945|SOX4_HUMAN	262	286
sp|Q06945|SOX4_HUMAN	302	416
sp|Q06945|SOX4_HUMAN	302	416
sp|Q07002|CDK18_HUMAN	44	93
sp|Q07011|TNR9_HUMAN	161	180
sp|Q07020|RL18_HUMAN	151	188
sp|Q07021|C1QBP_HUMAN	138	164
sp|Q07021|C1QBP_HUMAN	138	164
sp|Q07065|CKAP4_HUMAN	1	83
sp|Q07075|AMPE_HUMAN	44	83
sp|Q07092|COGA1_HUMAN	1001	1429
sp|Q07092|COGA1_HUMAN	1468	1517
sp|Q07092|COGA1_HUMAN	301	509
sp|Q07092|COGA1_HUMAN	604	917
sp|Q07108|CD69_HUMAN	1	29
sp|Q07157|ZO1_HUMAN	102	189
sp|Q07157|ZO1_HUMAN	1095	1587
sp|Q07157|ZO1_HUMAN	295	396
sp|Q07157|ZO1_HUMAN	825	1081
sp|Q07283|TRHY_HUMAN	1046	1120
sp|Q07283|TRHY_HUMAN	110	164
sp|Q07283|TRHY_HUMAN	1137	1162
sp|Q07283|TRHY_HUMAN	1193	1371
sp|Q07283|TRHY_HUMAN	1404	1435
sp|Q07283|TRHY_HUMAN	1492	1691
sp|Q07283|TRHY_HUMAN	1757	1820
sp|Q07283|TRHY_HUMAN	1834	1864
sp|Q07283|TRHY_HUMAN	187	209
sp|Q07283|TRHY_HUMAN	1876	1928
sp|Q07283|TRHY_HUMAN	222	274
sp|Q07283|TRHY_HUMAN	426	485
sp|Q07283|TRHY_HUMAN	509	546
sp|Q07283|TRHY_HUMAN	608	819
sp|Q07283|TRHY_HUMAN	837	872
sp|Q07283|TRHY_HUMAN	950	1000
sp|Q07325|CXCL9_HUMAN	93	125
sp|Q07343|PDE4B_HUMAN	189	209
sp|Q07343|PDE4B_HUMAN	282	301
sp|Q07343|PDE4B_HUMAN	51	78
sp|Q07343|PDE4B_HUMAN	685	736
sp|Q07352|TISB_HUMAN	273	338
sp|Q07352|TISB_HUMAN	273	338
sp|Q07352|TISB_HUMAN	93	113
sp|Q07352|TISB_HUMAN	93	113
sp|Q07444|NKG2E_HUMAN	1	31
sp|Q07617|SPAG1_HUMAN	318	452
sp|Q07617|SPAG1_HUMAN	758	801
sp|Q07666|KHDR1_HUMAN	1	96
sp|Q07666|KHDR1_HUMAN	280	316
sp|Q07666|KHDR1_HUMAN	327	346
sp|Q07666|KHDR1_HUMAN	411	443
sp|Q07687|DLX2_HUMAN	16	81
sp|Q07687|DLX2_HUMAN	211	270
sp|Q07687|DLX2_HUMAN	300	328
sp|Q07817|B2CL1_HUMAN	28	71
sp|Q07820|MCL1_HUMAN	148	171
sp|Q07820|MCL1_HUMAN	47	87
sp|Q07837|SLC31_HUMAN	1	56
sp|Q07864|DPOE1_HUMAN	1	30
sp|Q07864|DPOE1_HUMAN	1939	1969
sp|Q07866|KLC1_HUMAN	155	203
sp|Q07866|KLC1_HUMAN	553	573
sp|Q07889|SOS1_HUMAN	1019	1103
sp|Q07889|SOS1_HUMAN	1129	1333
sp|Q07890|SOS2_HUMAN	1018	1061
sp|Q07890|SOS2_HUMAN	1076	1096
sp|Q07890|SOS2_HUMAN	1142	1332
sp|Q07912|ACK1_HUMAN	497	535
sp|Q07912|ACK1_HUMAN	659	702
sp|Q07912|ACK1_HUMAN	718	840
sp|Q07912|ACK1_HUMAN	90	114
sp|Q07912|ACK1_HUMAN	917	957
sp|Q07955|SRSF1_HUMAN	191	248
sp|Q07955|SRSF1_HUMAN	88	134
sp|Q07960|RHG01_HUMAN	28	52
sp|Q08050|FOXM1_HUMAN	1	53
sp|Q08050|FOXM1_HUMAN	198	232
sp|Q08050|FOXM1_HUMAN	329	351
sp|Q08050|FOXM1_HUMAN	482	711
sp|Q08117|TLE5_HUMAN	174	197
sp|Q08170|SRSF4_HUMAN	169	494
sp|Q08170|SRSF4_HUMAN	72	95
sp|Q08174|PCDH1_HUMAN	884	1045
sp|Q08209|PP2BA_HUMAN	475	521
sp|Q08211|DHX9_HUMAN	1229	1248
sp|Q08211|DHX9_HUMAN	588	608
sp|Q08211|DHX9_HUMAN	83	118
sp|Q08289|CACB2_HUMAN	190	261
sp|Q08289|CACB2_HUMAN	39	101
sp|Q08289|CACB2_HUMAN	486	641
sp|Q08334|I10R2_HUMAN	301	325
sp|Q08345|DDR1_HUMAN	470	499
sp|Q08357|S20A2_HUMAN	273	307
sp|Q08357|S20A2_HUMAN	458	477
sp|Q08378|GOGA3_HUMAN	1	118
sp|Q08378|GOGA3_HUMAN	1376	1400
sp|Q08378|GOGA3_HUMAN	1440	1498
sp|Q08378|GOGA3_HUMAN	166	195
sp|Q08378|GOGA3_HUMAN	216	325
sp|Q08378|GOGA3_HUMAN	789	809
sp|Q08378|GOGA3_HUMAN	974	993
sp|Q08379|GOGA2_HUMAN	1	107
sp|Q08379|GOGA2_HUMAN	694	724
sp|Q08397|LOXL1_HUMAN	239	374
sp|Q08397|LOXL1_HUMAN	62	123
sp|Q08493|PDE4C_HUMAN	1	31
sp|Q08493|PDE4C_HUMAN	181	200
sp|Q08493|PDE4C_HUMAN	45	64
sp|Q08493|PDE4C_HUMAN	636	655
sp|Q08493|PDE4C_HUMAN	664	712
sp|Q08495|DEMA_HUMAN	1	30
sp|Q08495|DEMA_HUMAN	173	192
sp|Q08495|DEMA_HUMAN	203	332
sp|Q08495|DEMA_HUMAN	79	158
sp|Q08499|PDE4D_HUMAN	1	107
sp|Q08499|PDE4D_HUMAN	343	364
sp|Q08499|PDE4D_HUMAN	710	729
sp|Q08499|PDE4D_HUMAN	739	809
sp|Q08629|TICN1_HUMAN	415	439
sp|Q08708|CLM6_HUMAN	136	174
sp|Q08828|ADCY1_HUMAN	1	28
sp|Q08945|SSRP1_HUMAN	458	709
sp|Q08999|RBL2_HUMAN	1	45
sp|Q08999|RBL2_HUMAN	654	678
sp|Q08999|RBL2_HUMAN	810	832
sp|Q08999|RBL2_HUMAN	933	999
sp|Q08AD1|CAMP2_HUMAN	1032	1078
sp|Q08AD1|CAMP2_HUMAN	1096	1152
sp|Q08AD1|CAMP2_HUMAN	1191	1349
sp|Q08AD1|CAMP2_HUMAN	375	415
sp|Q08AD1|CAMP2_HUMAN	611	639
sp|Q08AD1|CAMP2_HUMAN	668	730
sp|Q08AD1|CAMP2_HUMAN	812	844
sp|Q08AD1|CAMP2_HUMAN	925	1017
sp|Q08AE8|SPIR1_HUMAN	1	35
sp|Q08AE8|SPIR1_HUMAN	425	539
sp|Q08AF8|GOG8F_HUMAN	138	158
sp|Q08AF8|GOG8F_HUMAN	216	243
sp|Q08AF8|GOG8F_HUMAN	290	331
sp|Q08AF8|GOG8F_HUMAN	382	406
sp|Q08AG5|ZN844_HUMAN	73	101
sp|Q08AM6|VAC14_HUMAN	335	372
sp|Q08AM6|VAC14_HUMAN	471	517
sp|Q08AN1|ZN616_HUMAN	105	129
sp|Q08E93|F27E3_HUMAN	1	113
sp|Q08ER8|ZN543_HUMAN	110	131
sp|Q08ET2|SIG14_HUMAN	190	209
sp|Q08J23|NSUN2_HUMAN	1	36
sp|Q08J23|NSUN2_HUMAN	436	481
sp|Q08J23|NSUN2_HUMAN	719	767
sp|Q09019|DMWD_HUMAN	103	122
sp|Q09019|DMWD_HUMAN	31	92
sp|Q09019|DMWD_HUMAN	384	419
sp|Q09019|DMWD_HUMAN	456	516
sp|Q09019|DMWD_HUMAN	532	573
